00:00:00;52.01557;4.37028666667;0.17;320.53
00:00:20;52.01557;4.3703;0.58;356.84
00:00:40;52.0155883333;4.370285;0.08;91.11
00:01:00;52.0156216667;4.37026333333;0.29;343.47
00:01:20;52.0156483333;4.37025333333;0.1;118.25
00:01:40;52.0156466667;4.37025833333;0.09;336.75
00:02:00;52.0156516667;4.370255;0.17;329.05
00:02:20;52.015625;4.37028166667;0.03;111.65
00:02:40;52.0156333333;4.37026666667;0.2;1.03
00:03:00;52.015635;4.37026;0.02;15.61
00:03:20;52.0156383333;4.370255;0.01;48.74
00:03:40;52.015645;4.37025666667;0.13;356.88
00:04:00;52.0156516667;4.37025666667;0.14;2.71
00:04:20;52.01565;4.37026166667;0.1;8.71
00:04:40;52.0156483333;4.37026666667;0.04;96.93
00:05:00;52.015645;4.37026166667;0.11;287.34
00:05:20;52.0156466667;4.370255;0.04;47.22
00:05:40;52.0156483333;4.370255;0.14;29.0
00:06:00;52.0156466667;4.37025166667;0.0;147.83
00:06:20;52.015655;4.37024333333;0.29;9.06
00:06:40;52.015665;4.37024333333;0.07;157.81
00:07:00;52.015675;4.37024833333;0.13;183.74
00:07:20;52.0156783333;4.37025166667;0.12;325.12
00:07:40;52.01567;4.37022833333;0.08;315.76
00:08:00;52.0155933333;4.370265;0.26;140.0
00:08:20;52.01558;4.370285;0.21;52.76
00:08:40;52.015605;4.370325;0.08;328.85
00:09:00;52.0155766667;4.37028666667;0.05;153.49
00:09:20;52.0155566667;4.37026166667;0.18;287.04
00:09:40;52.0155466667;4.37024;0.09;283.0
00:10:00;52.015535;4.37021166667;0.06;343.83
00:10:20;52.0155266667;4.37018666667;0.26;22.34
00:10:40;52.0155866667;4.37020833333;0.34;351.22
00:11:00;52.0155983333;4.370205;0.11;94.07
00:11:20;52.01559;4.37022333333;0.16;243.58
00:11:40;52.0156;4.37024333333;0.23;321.91
00:12:00;52.015605;4.37025166667;0.33;312.01
00:12:20;52.0156516667;4.3703;0.31;340.97
00:12:40;52.0156633333;4.37030333333;0.21;106.5
00:13:00;52.015655;4.37030833333;0.28;134.64
00:13:20;52.01565;4.37029666667;0.16;299.78
00:13:40;52.0156283333;4.37030833333;0.53;94.49
00:14:00;52.0156516667;4.370315;0.11;121.0
00:14:20;52.01566;4.370315;0.45;93.72
00:14:40;52.0156783333;4.37032;0.49;118.45
00:15:00;52.0157;4.3704;0.43;105.41
00:15:20;52.0156616667;4.37037666667;0.38;312.64
00:15:40;52.0156333333;4.370315;0.27;275.65
00:16:00;52.015595;4.37036;0.35;149.0
00:16:20;52.0155516667;4.37039833333;0.58;127.31
