00:00:00;58.9982083333;6.09582666667;0.14;65.05
00:00:20;58.9982166667;6.09582833333;0.1;75.15
00:00:40;58.9982166667;6.09583833333;0.03;140.15
00:01:00;58.9981966667;6.09583166667;0.11;165.01
00:01:20;58.9982183333;6.09579333333;0.08;11.63
00:01:40;58.9982433333;6.09575333333;0.11;318.28
00:02:00;58.9982283333;6.09577;0.02;46.02
00:02:20;58.998225;6.09575666667;0.04;102.04
00:02:40;58.9982116667;6.09576166667;0.06;166.68
00:03:00;58.9982;6.095765;0.15;142.09
00:03:20;58.99821;6.09578;0.06;324.98
00:03:40;58.998185;6.09578833333;0.2;125.16
00:04:00;58.998105;6.09577833333;0.26;213.2
00:04:20;58.9980933333;6.09576166667;0.31;52.99
00:04:40;58.998085;6.09578333333;0.37;53.9
00:05:00;58.9981866667;6.09585;0.32;298.81
00:05:20;58.9981633333;6.09584;0.17;238.96
00:05:40;58.9981366667;6.09580833333;0.09;122.07
00:06:00;58.9981566667;6.095825;0.15;223.39
00:06:20;58.9981366667;6.09583833333;0.21;236.89
00:06:40;58.9981983333;6.095845;0.43;358.15
00:07:00;58.9981933333;6.09583;0.11;274.52
00:07:20;58.998165;6.09580333333;0.1;110.86
00:07:40;58.9981533333;6.09578666667;0.1;107.95
00:08:00;58.998165;6.09577666667;0.09;232.16
00:08:20;58.9981633333;6.09578333333;0.08;59.45
00:08:40;58.9981616667;6.09576833333;0.06;60.2
00:09:00;58.9981766667;6.0958;0.01;221.33
00:09:20;58.9981816667;6.0958;0.12;341.3
00:09:40;58.99818;6.09578166667;0.29;228.39
00:10:00;58.998175;6.09580333333;0.24;101.83
00:10:20;58.9981716667;6.09579666667;0.18;134.77
00:10:40;58.998165;6.09579333333;0.22;148.54
00:11:00;58.9981533333;6.09579333333;0.14;140.33
00:11:20;58.9981616667;6.09579666667;0.06;61.07
00:11:40;58.9981566667;6.09578666667;0.16;259.55
00:12:00;58.9981533333;6.09578166667;0.09;240.78
00:12:20;58.9981566667;6.09579;0.18;105.89
00:12:40;58.99816;6.09579833333;0.09;272.91
00:13:00;58.9981633333;6.09579666667;0.08;281.97
00:13:20;58.99816;6.09579666667;0.04;129.48
00:13:40;58.9981566667;6.09580166667;0.06;149.89
00:14:00;58.9981716667;6.09579166667;0.05;135.61
00:14:20;58.9981766667;6.09579166667;0.04;142.36
00:14:40;58.99818;6.09579333333;0.04;152.0
00:15:00;58.9981833333;6.09580166667;0.07;175.97
00:15:20;58.9981833333;6.09581166667;0.21;114.27
00:15:40;58.99817;6.09583166667;0.21;175.18
00:16:00;58.9981466667;6.095845;0.08;15.88
00:16:20;58.9981266667;6.09585833333;0.1;162.48
00:16:40;58.9981166667;6.09586333333;0.07;308.72
00:17:00;58.9981133333;6.09587;0.04;159.8
00:17:20;58.99811;6.09587166667;0.31;182.7
00:17:40;58.998095;6.09587333333;0.27;158.22
00:18:00;58.9981;6.09588;0.19;318.65
00:18:20;58.9981216667;6.09587166667;0.06;26.5
00:18:40;58.99814;6.09587333333;0.21;157.8
00:19:00;58.9981433333;6.09586166667;0.19;348.3
00:19:20;58.9981433333;6.095875;0.15;104.25
00:19:40;58.9981333333;6.09588666667;0.13;237.87
00:20:00;58.9981366667;6.095885;0.19;69.67
00:20:20;58.9981433333;6.09588666667;0.06;77.39
00:20:40;58.9981483333;6.095895;0.17;64.51
00:21:00;58.99815;6.09589333333;0.05;145.84
00:21:20;58.9981433333;6.09590666667;0.06;307.63
00:21:40;58.99816;6.09588666667;0.14;71.29
00:22:00;58.9981816667;6.09585666667;0.15;76.46
00:22:20;58.9981883333;6.09584;0.02;275.54
00:22:40;58.9981933333;6.09583666667;0.08;177.61
00:23:00;58.9981883333;6.09583166667;0.12;9.28
00:23:20;58.9981816667;6.09583333333;0.06;21.45
00:23:40;58.99818;6.09584166667;0.03;49.85
00:24:00;58.9981783333;6.09584166667;0.1;103.41
00:24:20;58.9981766667;6.095835;0.05;344.91
00:24:40;58.998175;6.09583666667;0.04;12.27
00:25:00;58.9981733333;6.09583833333;0.06;49.63
00:25:20;58.998175;6.09583666667;0.1;239.79
00:25:40;58.9981716667;6.09583666667;0.1;6.68
00:26:00;58.99817;6.09583;0.13;22.92
00:26:20;58.99817;6.09582;0.14;33.41
00:26:40;58.9981683333;6.09581;0.04;47.51
00:27:00;58.9981666667;6.09580666667;0.11;166.17
00:27:20;58.9981666667;6.09580333333;0.12;60.5
00:27:40;58.9981683333;6.0958;0.1;71.69
