18:44:26;52.475305;7.84603333333;0.4;39.6
18:44:46;52.4753066667;7.84607333333;0.46;21.55
18:45:06;52.4752783333;7.84608;0.29;105.06
18:45:26;52.475305;7.84607;0.22;283.1
18:45:46;52.4753666667;7.84613;0.66;41.68
18:46:06;52.47541;7.84614666667;1.13;34.28
18:46:26;52.4754316667;7.84614166667;1.06;27.61
18:46:46;52.4754416667;7.84615833333;0.34;337.97
18:47:06;52.47541;7.84611166667;0.7;172.46
18:47:26;52.4753533333;7.84606;0.45;236.52
18:47:46;52.4753333333;7.84605333333;0.69;154.69
18:48:06;52.4753033333;7.84606166667;0.92;142.5
18:48:26;52.4753116667;7.84602;0.2;141.98
18:48:46;52.475315;7.84606;0.61;3.61
18:49:06;52.4752883333;7.84612;0.08;138.52
18:49:26;52.475275;7.84612;0.41;22.19
18:49:46;52.4752983333;7.84609666667;0.21;48.18
18:50:06;52.4752983333;7.846095;0.09;94.73
18:50:26;52.4753033333;7.84604833333;0.54;132.46
18:50:46;52.475305;7.84603833333;0.27;108.84
18:51:06;52.47529;7.84606;0.11;70.57
18:51:26;52.4752733333;7.846065;0.12;36.13
18:51:46;52.4752533333;7.84602333333;0.3;291.9
18:52:06;52.4753;7.84628166667;2.12;310.5
18:52:26;52.4752683333;7.84609;0.56;149.64
18:54:18;52.475275;7.84620833333;0.14;87.85
18:54:38;52.4752733333;7.84614666667;0.17;41.23
18:54:58;52.47524;7.84608833333;0.1;95.89
18:55:18;52.4752333333;7.84613833333;0.32;73.35
18:55:38;52.4752116667;7.84614;0.28;204.21
18:55:58;52.4752066667;7.84613166667;0.18;14.45
18:56:18;52.4752016667;7.84613333333;0.12;65.53
18:56:38;52.475245;7.84609666667;0.08;252.38
18:56:58;52.4752583333;7.84611333333;0.37;60.95
18:57:18;52.4752616667;7.84611333333;0.17;200.16
18:57:38;52.475265;7.84611;0.05;327.64
18:57:58;52.4753316667;7.84613;0.25;303.46
18:58:18;52.4753883333;7.84606666667;0.11;173.37
18:58:38;52.475395;7.84604333333;0.18;4.6
18:58:58;52.4753816667;7.846045;0.05;151.35
18:59:18;52.47541;7.84608;0.2;26.52
18:59:38;52.475405;7.84614;0.25;107.67
18:59:58;52.4753666667;7.84620166667;0.15;81.99
19:00:18;52.4753616667;7.84619666667;0.25;52.23
19:00:38;52.4753316667;7.846225;0.42;67.71
19:00:58;52.4753533333;7.84625166667;0.41;66.24
19:01:18;52.4753533333;7.84627333333;0.04;180.7
19:01:38;52.4753616667;7.84629333333;0.2;230.58
19:01:58;52.4753783333;7.84630666667;0.05;94.71
19:02:18;52.4752983333;7.84617166667;0.18;340.07
19:02:38;52.4752783333;7.84610166667;0.08;88.04
19:02:58;52.4752583333;7.84610666667;0.23;239.63
19:03:18;52.4752416667;7.84609666667;0.14;18.57
19:03:38;52.47522;7.84611833333;0.12;2.18
19:03:58;52.475225;7.84612833333;0.18;298.71
19:04:18;52.475255;7.84615333333;0.04;204.84
